"id:ID","uri","label","extensible","notation","definition","identifier","alt_label","pref_label"
"38634","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12834","","","BRAIN VENTRICLE, LATERAL","The rostral extensions of the ventricular system of the brain consisting of two cavities, one on each side of the brain within the central regions of each cerebral hemisphere. Cerebrospinal fluid flows from the lateral ventricles into the centrally third ventricle via the foramen of Monroe. (NCI)","C12834","","Lateral Ventricle"
"38635","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12439","","","BRAIN","An organ composed of gray and white matter that is the center for intelligence and reasoning. It is protected by the bony cranium.","C12439","Nervous System, Brain","Brain"
"38636","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12828","","","BRAIN, FOURTH VENTRICLE","A diamond-shaped cavity filled with cerebrospinal fluid within the pons, extending between the obex in the caudal medulla and the aqueduct of Sylvius in the cerebellum.","C12828","","Fourth Ventricle"
"38637","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C132390","","","BRAIN, PERIVENTRICULAR REGION","The area of the body surrounding the ventricles of the brain.","C132390","","Periventricular Region"
"38638","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12827","","","BRAIN, THIRD VENTRICLE","A centrally placed component of the ventricular system of the brain that is located in the diencephalon; the thalamus and the hypothalamus border the third ventricle.","C12827","","Third Ventricle"
"38639","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12971","","","BREAST","One of two hemispheric projections of variable size situated in the subcutaneous layer over the pectoralis major muscle on either side of the chest. (NCI)","C12971","Breast","Breast"
"38640","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12683","","","BRONCHUS","Tubular structure in continuation with the trachea, serving as an air passage.","C12683","Bronchi","Bronchus"
"38641","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C154770","","","BUCCAL LYMPH NODE","Lymph node(s) that are located superficial to the buccinator muscle.","C154770","Buccinator Lymph Node","Buccal Lymph Node"
"38642","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12505","","","BUCCAL MUCOSA","The mucosal membranes located on the inside of the cheek, in the buccal cavity. (NCI)","C12505","","Buccal Mucosa"
"38643","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12902","","","BULBAR CONJUNCTIVA","The part of the conjunctiva that covers the eyeball.","C12902","","Bulbar Conjunctiva"
"38644","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C89806","","","BUTTOCK","Either of the fleshy mounds in the rear pelvic area of the human body formed by the gluteal muscles.","C89806","Buttock","Buttock"
"38645","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32239","","","C1 VERTEBRA","The first of the seven cervical vertebrae. (NCI)","C32239","C1 Vertebra","C1 Vertebra"
"38646","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32240","","","C2 VERTEBRA","The second of the seven cervical vertebrae. (NCI)","C32240","C2 Vertebra","C2 Vertebra"
"38647","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32241","","","C3 VERTEBRA","The third of the seven cervical vertebrae. (NCI)","C32241","C3 Vertebra","C3 Vertebra"
"38648","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32242","","","C4 VERTEBRA","The fourth of the seven cervical vertebrae. (NCI)","C32242","C4 Vertebra","C4 Vertebra"
"38649","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32243","","","C5 VERTEBRA","The fifth of the seven cervical vertebrae. (NCI)","C32243","C5 Vertebra","C5 Vertebra"
"38650","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32244","","","C6 VERTEBRA","The sixth of the seven cervical vertebrae. (NCI)","C32244","C6 Vertebra","C6 Vertebra"
"38651","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32245","","","C7 VERTEBRA","The seventh of the seven cervical vertebrae. (NCI)","C32245","C7 Vertebra","C7 Vertebra"
"38652","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C142295","","","CALCANEAL TUBEROSITY","A roughened surface on the superior portion of the posterior half of the calcaneus, where the calcaneal (Achilles) tendon inserts.","C142295","","Calcaneal Tuberosity"
"38653","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32250","","","CALCANEUS","The irregular and largest tarsal bone that forms the heel. (NCI)","C32250","Calcaneum;Calcaneus Bone","Calcaneum"
"38654","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32252","","","CALCARINE SULCUS","A cerebral fissure that originates near the occipital lobe and terminates below the corpus callosum. (NCI)","C32252","","Calcarine Sulcus"
"38655","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C154703","","","CALF MUSCULAR VEIN","Any of the veins located within the muscles of the posterior lower leg, such as the gastrocnemial, soleal, and gemellar veins.","C154703","","Calf Muscular Vein"
"38656","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C93027","","","CALF","The posterior aspect of the lower extremity that extends from the knee to the foot. (NCI)","C93027","","Calf"
"38657","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32258","","","CANINE TOOTH","A single-cusped (pointed) and usually single-rooted tooth located between the incisors and premolars. (NCI)","C32258","Canine Tooth","Canine Tooth"
"38658","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12856","","","CAPITATE BONE","The largest of eight carpal bones, located in the center of the hand. (NCI)","C12856","Capitate Bone","Capitate Bone"
"38659","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C139188","","","CAPITATE-HAMATE JOINT","A condyloid synovial joint within the wrist connecting the capitate bone to the hamate bone.","C139188","","Capitate-Hamate Joint"
"38660","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C139189","","","CAPITATE-LUNATE JOINT","A condyloid synovial joint within the wrist connecting the capitate bone to the lunate bone.","C139189","","Capitate-Lunate Joint"
"38661","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12729","","","CARDIAC VALVE","A valve located in the heart.","C12729","","Cardiac Valve"
"38662","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C139201","","","CARDIAC WALL","All of the tissue that comprises the solid, outer structure of the heart, including the epicardium, the myocardium, and the endocardium.","C139201","","Cardiac Wall"
"38663","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C121555","","","CARDIOPHRENIC LYMPH NODE","A lymph node located in the angle between the heart and diaphragm.","C121555","Cardiophrenic Angle Lymph Node","Cardiophrenic Lymph Node"
"38664","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12686","","","CARDIOVASCULAR SYSTEM","A collection of organs including the heart and the blood vessels.","C12686","Circulatory System","Cardiovascular System"
"38665","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12687","","","CAROTID ARTERY","An artery of the mediastinum and neck; in general it arises as a primary or secondary branch of the aortic arch and branches into the internal and external carotid arteries.","C12687","Common Carotid Artery","Common Carotid Artery"
"38666","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12688","","","CARPAL BONE","Any of the bones of the joint located between the radius and ulna and metacarpus.","C12688","","Carpal Bone"
"38667","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C103912","","","CARPOMETACARPAL JOINT 1","A saddle-shaped synovial joint between the metacarpal of the thumb and the trapezium. (NCI)","C103912","CMC1","Carpometacarpal Joint 1"
"38668","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C103913","","","CARPOMETACARPAL JOINT 2","A plane joint primarily between the second metacarpal and the trapezoid, which also connects with the trapezium and capitate. (NCI)","C103913","CMC2","Carpometacarpal Joint 2"
"38669","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C103914","","","CARPOMETACARPAL JOINT 3","A plane joint between the third metacarpal and the capitate. (NCI)","C103914","CMC3","Carpometacarpal Joint 3"
"38670","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C103915","","","CARPOMETACARPAL JOINT 4","A plane joint between the fourth metacarpal and the hamate. (NCI)","C103915","CMC4","Carpometacarpal Joint 4"
"38671","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C103916","","","CARPOMETACARPAL JOINT 5","A plane joint between the fifth metacarpal and the pisiform. (NCI)","C103916","CMC5","Carpometacarpal Joint 5"
"38672","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32265","","","CARPOMETACARPAL JOINT","The articulation of the proximal bases of the metacarpal bones and the distal carpal bones in the fingers, and the first metacarpal bone and the trapezium bone of the wrist in the thumb.","C32265","","Carpometacarpal Joint"
"38673","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C176319","","","CAUDAL VERTEBRA","Any of the vertebrae below or posterior to the sacral vertebrae and that form the tail.","C176319","","Caudal Vertebra"
"38674","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12451","","","CAUDATE NUCLEUS","The gray matter adjacent to each lateral ventricle of the brain that comprises the medial dorsal striatum of the basal ganglia.","C12451","","Caudate Nucleus"
"38675","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12381","","","CECUM","The pouch-like portion of the proximal large intestine opening into the colon.","C12381","","Cecum"
"38676","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C52846","","","CELIAC ARTERY","An artery of the abdomen; in general it arises from the abdominal aorta below the diaphragm and branches to form the left gastric artery, common hepatic artery, and splenic artery.","C52846","Celiac Trunk","Celiac Artery"
"38677","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C65166","","","CELIAC LYMPH NODE","A lymph node at the base of the celiac artery. (NCI)","C65166","Celiac Axis Lymph Node;Celiac Lymph Node","Celiac Lymph Node"
"38678","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12438","","","CENTRAL NERVOUS SYSTEM","The part of the nervous system that consists of the brain, spinal cord, and meninges. (NCI)","C12438","","Central Nervous System"
"38679","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32286","","","CEPHALIC VEIN","A vein of the arm/forelimb; in general it arises from the dorsal venous network of the hand/forefoot and drains into the axillary vein.","C32286","Vena Cephalica","Cephalic Vein"
"38680","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12445","","","CEREBELLUM","The portion of the brain that extends from the brainstem through the cerebellar folia.","C12445","","Cerebellum"
"38681","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12691","","","CEREBRAL ARTERY","Any artery supplying the cerebral cortex.","C12691","","Cerebral Artery"
"38682","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12443","","","CEREBRAL CORTEX","The outer layer of the cerebrum composed of neurons and unmyelinated nerve fibers. It is responsible for memory, attention, consciousness and other higher levels of mental function.","C12443","Cerebral Cortex","Cerebral Cortex"
"38683","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32955","","","CEREBRAL HEMISPHERE, LEFT","The left half of the cerebrum.","C32955","","Left Cerebral Hemisphere"
"38684","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C33472","","","CEREBRAL HEMISPHERE, RIGHT","The right half of the cerebrum.","C33472","","Right Cerebral Hemisphere"
"38685","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32291","","","CEREBRAL PEDUNCLE","The paired anterior portions of the midbrain consisting of the crus cerebri, the tegmentum, and the substantia nigra.","C32291","","Cerebral Peduncle"
"38686","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C98712","","","CEREBRAL SUBCORTEX","The layer located below the cerebral cortex that includes the forebrain, midbrain and hindbrain. (NCI)","C98712","Cerebral Subcortex","Cerebral Subcortex"
"38687","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C53037","","","CEREBRAL VEIN","Any of the external or internal veins that drain the cerebral hemispheres.","C53037","","Cerebral Vein"
"38688","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12351","","","CEREBRUM","The portion of the brain comprising the frontal, parietal, temporal, and occipital lobes and extending through the thalamus.","C12351","","Cerebral Hemisphere"
"38689","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C32298","","","CERVICAL LYMPH NODE","Lymph node(s) in the cervical region, or neck.","C32298","","Cervical Lymph Node"
"38690","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C69313","","","CERVICAL SPINE","The set of vertebrae immediately caudal to the skull.","C69313","","Cervical Spine"
"38691","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12693","","","CERVICAL VERTEBRA","Any one of the seven vertebrae that are caudal to the skull, denoted as C1, C2, C3, C4, C5, C6 or C7.","C12693","","Cervical Vertebra"
"38692","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C178002","","","CERVICOVAGINAL REGION","The region of the body that comprises the uterine cervix and vagina. (NCI)","C178002","","Cervicovaginal Region"
"38693","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C12311","","","CERVIX UTERI","The portion of the uterus (or uterine horns) that empties into the vagina.","C12311","Cervix Uteri;Uterine Cervix","Cervix Uteri"
"38694","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C13070","","","CHEEK","The soft tissue on the lateral aspects of the face, generally bounded by the eyes, nose, ear, and jaw line.","C13070","","Cheek"
"38695","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C62484","","","CHEST WALL","The total system of structures outside the lungs that move as a part of breathing; it includes all structures from the skin to the parietal pleura. (NCI)","C62484","Chest Wall","Chest Wall"
"38696","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C25389","","","CHEST","The anterior side of the thorax from the neck to the abdomen. The shape of the chest is often regarded as potential insight into a disease process, as in the case of barrel chest and respiratory dysfunction. (NCI)","C25389","Chest","Chest"
"38697","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456-C81169","","","CHIN","The part of the face below the lower lip and including the protruding part of the lower jaw.","C81169","","Mentum"
