"id:ID","alt_label","definition","extensible","identifier","label","notation","pref_label","uri"
"172","Alzheimer's Disease Cooperative Study-Activities of Daily Living Inventory Questionnaire Test Name","Alzheimer's Disease Cooperative Study-Activities of Daily Living Inventory test name.","false","C105139","Alzheimer's Disease Cooperative Study-Activities of Daily Living Inventory Questionnaire Test Name","ADL01TN","CDISC Questionnaire ADCS-ADL Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C105139"
"173","Alzheimer's Disease Cooperative Study-Activities of Daily Living Inventory Severe Dementia Version Questionnaire Test Code","Alzheimer's Disease Cooperative Study-Activities of Daily Living Inventory Severe Dementia Version test code.","false","C106653","Alzheimer's Disease Cooperative Study-Activities of Daily Living Inventory Severe Dementia Version Questionnaire Test Code","ADL02TC","CDISC Questionnaire ADCS-ADL Severe Dementia Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106653"
"174","Alzheimer's Disease Cooperative Study-Activities of Daily Living Inventory Severe Dementia Version Questionnaire Test Name","Alzheimer's Disease Cooperative Study-Activities of Daily Living Inventory Severe Dementia Version test name.","false","C106652","Alzheimer's Disease Cooperative Study-Activities of Daily Living Inventory Severe Dementia Version Questionnaire Test Name","ADL02TN","CDISC Questionnaire ADCS-ADL Severe Dementia Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106652"
"175","Alzheimer's Disease Cooperative Study-Clinical Global Impression of Change Questionnaire Test Code","Alzheimer's Disease Cooperative Study-Clinical Global Impression of Change test code.","false","C103459","Alzheimer's Disease Cooperative Study-Clinical Global Impression of Change Questionnaire Test Code","ACGC01TC","CDISC Questionnaire ADCS-CGIC Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103459"
"176","Alzheimer's Disease Cooperative Study-Clinical Global Impression of Change Questionnaire Test Name","Alzheimer's Disease Cooperative Study-Clinical Global Impression of Change test name.","false","C103458","Alzheimer's Disease Cooperative Study-Clinical Global Impression of Change Questionnaire Test Name","ACGC01TN","CDISC Questionnaire ADCS-CGIC Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103458"
"177","Anatomical Location","Terminology codelist used for anatomical location within CDISC.","true","C74456","Anatomical Location","LOC","CDISC SDTM Anatomical Location Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456"
"178","Anti-Viral Outcome of Treatment","A terminology codelist to describe the anti-viral outcome of treatment.","true","C120521","Anti-Viral Outcome of Treatment","AVOUTTRT","CDISC SDTM Anti-Viral Outcome of Treatment Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C120521"
"179","Apgar Score V1 Clinical Classification Test Code","Apgar Score V1 test code.","false","C176047","Apgar Score V1 Clinical Classification Test Code","APGR01TC","CDISC Clinical Classification APGAR Score Version 1 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C176047"
"180","Apgar Score V1 Clinical Classification Test Name","Apgar Score V1 test name.","false","C176046","Apgar Score V1 Clinical Classification Test Name","APGR01TN","CDISC Clinical Classification APGAR Score Version 1 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C176046"
"181","Arizona Sexual Experiences Scale - Female Questionnaire Test Code","Arizona Sexual Experiences Scale - Female test code.","false","C125741","Arizona Sexual Experiences Scale - Female Questionnaire Test Code","ASEX01TC","CDISC Questionnaire ASEX-Female Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C125741"
"182","Arizona Sexual Experiences Scale - Female Questionnaire Test Name","Arizona Sexual Experiences Scale - Female test name.","false","C125740","Arizona Sexual Experiences Scale - Female Questionnaire Test Name","ASEX01TN","CDISC Questionnaire ASEX-Female Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C125740"
"183","Arizona Sexual Experiences Scale - Male Questionnaire Test Code","Arizona Sexual Experiences Scale - Male test code.","false","C125743","Arizona Sexual Experiences Scale - Male Questionnaire Test Code","ASEX02TC","CDISC Questionnaire ASEX-Male Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C125743"
"184","Arizona Sexual Experiences Scale - Male Questionnaire Test Name","Arizona Sexual Experiences Scale - Male test name.","false","C125742","Arizona Sexual Experiences Scale - Male Questionnaire Test Name","ASEX02TN","CDISC Questionnaire ASEX-Male Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C125742"
"185","Arm Null Reason","Terminology relevant to the reason for why an arm and/or an actual arm is null.","true","C142179","Arm Null Reason","ARMNULRS","CDISC SDTM Arm Null Reason Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C142179"
"186","ASSIGN Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Code","ASSIGN Cardiovascular Disease 10-Year Risk Score test code.","false","C124668","ASSIGN Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Code","ASSG01TC","CDISC Clinical Classification ASSIGN Score Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124668"
"187","ASSIGN Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Name","ASSIGN Cardiovascular Disease 10-Year Risk Score test name.","false","C124667","ASSIGN Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Name","ASSG01TN","CDISC Clinical Classification ASSIGN Score Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124667"
"188","Asthma Daytime Symptom Diary v1.0 Questionnaire Test Code","Asthma Daytime Symptom Diary v1.0 test code.","false","C163385","Asthma Daytime Symptom Diary v1.0 Questionnaire Test Code","ADSD01TC","CDISC Questionnaire ADSD Version 1.0 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C163385"
"189","Asthma Daytime Symptom Diary v1.0 Questionnaire Test Name","Asthma Daytime Symptom Diary v1.0 test name.","false","C163384","Asthma Daytime Symptom Diary v1.0 Questionnaire Test Name","ADSD01TN","CDISC Questionnaire ADSD Version 1.0 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C163384"
"190","Asthma Findings About Test Code","Terminology relevant to the test codes that describe findings about an asthma event or intervention.","true","C132313","Asthma Findings About Test Code","ASFATSCD","CDISC SDTM Asthma Findings About Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132313"
"191","Asthma Findings About Test Name","Terminology relevant to the test names that describe findings about an asthma event or intervention.","true","C132312","Asthma Findings About Test Name","ASFATS","CDISC SDTM Asthma Findings About Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132312"
"192","Asthma Nighttime Symptom Diary v1.0 Questionnaire Test Code","Asthma Nighttime Symptom Diary v1.0 test code.","false","C163387","Asthma Nighttime Symptom Diary v1.0 Questionnaire Test Code","ANSD01TC","CDISC Questionnaire ANSD Version 1.0 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C163387"
"193","Asthma Nighttime Symptom Diary v1.0 Questionnaire Test Name","Asthma Nighttime Symptom Diary v1.0 test name.","false","C163386","Asthma Nighttime Symptom Diary v1.0 Questionnaire Test Name","ANSD01TN","CDISC Questionnaire ANSD Version 1.0 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C163386"
"194","Atherosclerotic Cardiovascular Disease 10-Year Risk Estimator Clinical Classification Test Code","Atherosclerotic Cardiovascular Disease 10-Year Risk Estimator test code.","false","C124666","Atherosclerotic Cardiovascular Disease 10-Year Risk Estimator Clinical Classification Test Code","ASCVD1TC","CDISC Clinical Classification Atherosclerotic Cardiovascular Disease 10-Year Risk Estimator Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124666"
"195","Atherosclerotic Cardiovascular Disease 10-Year Risk Estimator Clinical Classification Test Name","Atherosclerotic Cardiovascular Disease 10-Year Risk Estimator test name.","false","C124665","Atherosclerotic Cardiovascular Disease 10-Year Risk Estimator Clinical Classification Test Name","ASCVD1TN","CDISC Clinical Classification Atherosclerotic Cardiovascular Disease 10-Year Risk Estimator Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124665"
"196","ATLAS Clinical Classification ORRES for ATLAS101 TN/TC","ATLAS original result for ATLAS101 test and test code.","false","C182470","ATLAS Clinical Classification ORRES for ATLAS101 TN/TC","ATLAS101OR","CDISC Clinical Classification ATLAS Score ATLAS101 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182470"
"197","ATLAS Clinical Classification ORRES for ATLAS102 TN/TC","ATLAS original result for ATLAS102 test and test code.","false","C182471","ATLAS Clinical Classification ORRES for ATLAS102 TN/TC","ATLAS102OR","CDISC Clinical Classification ATLAS Score ATLAS102 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182471"
"198","ATLAS Clinical Classification ORRES for ATLAS103 TN/TC","ATLAS original result for ATLAS103 test and test code.","false","C182472","ATLAS Clinical Classification ORRES for ATLAS103 TN/TC","ATLAS103OR","CDISC Clinical Classification ATLAS Score ATLAS103 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182472"
"199","ATLAS Clinical Classification ORRES for ATLAS104 TN/TC","ATLAS original result for ATLAS104 test and test code.","false","C182473","ATLAS Clinical Classification ORRES for ATLAS104 TN/TC","ATLAS104OR","CDISC Clinical Classification ATLAS Score ATLAS104 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182473"
"200","ATLAS Clinical Classification ORRES for ATLAS105 TN/TC","ATLAS original result for ATLAS105 test and test code.","false","C182474","ATLAS Clinical Classification ORRES for ATLAS105 TN/TC","ATLAS105OR","CDISC Clinical Classification ATLAS Score ATLAS105 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182474"
"201","ATLAS Clinical Classification STRESC for ATLAS101 TN/TC","ATLAS standardized character result for ATLAS101 test and test code.","false","C182508","ATLAS Clinical Classification STRESC for ATLAS101 TN/TC","ATLAS101STR","CDISC Clinical Classification ATLAS Score ATLAS101 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182508"
"202","ATLAS Clinical Classification STRESC for ATLAS102 TN/TC","ATLAS standardized character result for ATLAS102 test and test code.","false","C182509","ATLAS Clinical Classification STRESC for ATLAS102 TN/TC","ATLAS102STR","CDISC Clinical Classification ATLAS Score ATLAS102 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182509"
"203","ATLAS Clinical Classification STRESC for ATLAS103 TN/TC","ATLAS standardized character result for ATLAS103 test and test code.","false","C182510","ATLAS Clinical Classification STRESC for ATLAS103 TN/TC","ATLAS103STR","CDISC Clinical Classification ATLAS Score ATLAS103 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182510"
"204","ATLAS Clinical Classification STRESC for ATLAS104 TN/TC","ATLAS standardized character result for ATLAS104 test and test code.","false","C182511","ATLAS Clinical Classification STRESC for ATLAS104 TN/TC","ATLAS104STR","CDISC Clinical Classification ATLAS Score ATLAS104 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182511"
"205","ATLAS Clinical Classification STRESC for ATLAS105 TN/TC","ATLAS standardized character result for ATLAS105 test and test code.","false","C182512","ATLAS Clinical Classification STRESC for ATLAS105 TN/TC","ATLAS105STR","CDISC Clinical Classification ATLAS Score ATLAS105 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C182512"
"206","ATLAS Clinical Classification Test Code","ATLAS test code.","false","C147538","ATLAS Clinical Classification Test Code","ATLAS1TC","CDISC Clinical Classification ATLAS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147538"
"207","ATLAS Clinical Classification Test Name","ATLAS test name.","false","C147537","ATLAS Clinical Classification Test Name","ATLAS1TN","CDISC Clinical Classification ATLAS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147537"
"208","Baby Eating Behaviour Questionnaire Concurrent Version Questionnaire Test Code","Baby Eating Behaviour Questionnaire Concurrent Version test code.","false","C135680","Baby Eating Behaviour Questionnaire Concurrent Version Questionnaire Test Code","BEBQ01TC","CDISC Questionnaire BEBQ Concurrent Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C135680"
"209","Baby Eating Behaviour Questionnaire Concurrent Version Questionnaire Test Name","Baby Eating Behaviour Questionnaire Concurrent Version test name.","false","C135679","Baby Eating Behaviour Questionnaire Concurrent Version Questionnaire Test Name","BEBQ01TN","CDISC Questionnaire BEBQ Concurrent Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C135679"
"210","Baby Eating Behaviour Questionnaire Retrospective Version Questionnaire Test Code","Baby Eating Behaviour Questionnaire Retrospective Version test code.","false","C135682","Baby Eating Behaviour Questionnaire Retrospective Version Questionnaire Test Code","BEBQ02TC","CDISC Questionnaire BEBQ Retrospective Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C135682"
